,datetime,muons,IoTPC,lab_temp,Ps,TMP_MSS
606,2024-10-12 00:00:00,1819.3094736842104,1826.864958358561,291.05,1003.227339951942,259.9672542094914
607,2024-10-12 01:00:00,1825.4941071428573,1832.572829085229,291.06,1002.9365534575446,259.86063671300457
608,2024-10-12 02:00:00,1816.744655172414,1823.752659725407,291.15166666666664,1002.6457669631474,259.7540192165178
609,2024-10-12 03:00:00,1836.278644067797,1842.6848145417923,291.13166666666666,1002.35498046875,259.647401720031
610,2024-10-12 04:00:00,1822.1224137931035,1829.525580903896,291.26166666666666,1002.4617513020834,259.5431924871193
611,2024-10-12 05:00:00,1827.1916949152544,1834.695159453736,291.2216666666667,1002.5685221354166,259.4389832542077
612,2024-10-12 06:00:00,1817.1255,1825.03576122314,291.24666666666667,1002.67529296875,259.334774021296
613,2024-10-12 07:00:00,1815.169830508475,1823.60925277488,291.39,1002.5412332600224,259.3116673750316
614,2024-10-12 08:00:00,1825.0736842105264,1832.826545529696,291.31,1002.4071735512948,259.28856072876715
615,2024-10-12 09:00:00,1820.244210526316,1827.7955552545116,291.32666666666665,1002.273113842567,259.26545408250274
616,2024-10-12 10:00:00,1817.6805,1829.1808319391369,291.39666666666665,1003.9296901889212,259.3317169291837
617,2024-10-12 11:00:00,1839.8250000000005,1854.7704795955285,291.34333333333336,1005.5862665352754,259.39797977586466
618,2024-10-12 12:00:00,1831.5555,1849.9503795938035,291.3283333333333,1007.2428428816296,259.4642426225456
619,2024-10-12 13:00:00,1842.562372881356,1859.837804596877,291.22,1007.0064740665254,259.5732838421016
620,2024-10-12 14:00:00,1832.61,1848.291748546608,291.06333333333333,1006.7701052514212,259.68232506165754
623,2024-10-12 17:00:00,1842.674,1850.195627365152,290.4833333333333,1004.7100226350224,260.163495422665
624,2024-10-12 18:00:00,1851.7575,1856.7957062249695,290.42,1003.7981657343752,260.3495599933908
625,2024-10-12 19:00:00,1853.8295,1858.694943847025,290.445,1003.6840299921876,260.446329914944
